"PERSON_ID","RACE","GENDER","start_year"
99134,"No Data","Female",2012
99137,"Black/African-American","Female",2013
99139,"White","Female",2011
99140,"Black/African-American","Male",2013
99141,"No Data","Female",2010
99142,"Black/African-American","Male",2015
99143,"White","Male",2010
99145,"Black/African-American","Male",2010
99146,"No Data","Female",2014
99147,"No Data","Female",2015
99149,"White","Female",2013
99150,"White","Male",2015
99151,"White","Male",2014
99152,"Black/African-American","Female",2012
99153,"Black/African-American","Female",2014
99155,"Black/African-American","Female",2012
99156,"White","Female",2012
99157,"Black/African-American","Male",2012
99158,"White","Male",2011
99159,"White","Female",2017
99162,"White","Male",2012
99163,"Black/African-American","Female",2016
99165,"Black/African-American","Male",2016
99167,"Black/African-American","Female",2010
99168,"White","Female",2010
99169,"White","Male",2010
99170,"Black/African-American","Male",2010
99172,"White","Male",2012
99173,"No Data","Male",2013
99174,"No Data","Male",2017
99176,"No Data","Female",2015
99178,"Black/African-American","Male",2016
99180,"Black/African-American","Male",2013
99181,"Black/African-American","Male",2010
99183,"White","Female",2012
99184,"White","Female",2010
99185,"No Data","Female",2015
99189,"White","Female",2016
99194,"Black/African-American","Female",2012
99195,"White","Female",2010
99196,"White","Male",2015
99198,"No Data","Female",2010
99199,"White","Male",2016
99200,"Black/African-American","Male",2011
99201,"White","Female",2010
99202,"White","Female",2013
99204,"No Data","Female",2016
99206,"Black/African-American","Female",2016
99208,"Black/African-American","Female",2013
99210,"Black/African-American","Female",2012
99212,"Asian","Female",2016
99213,"White","Female",2011
99214,"No Data","Female",2015
99215,"White","Female",2014
99216,"Black/African-American","Male",2011
99217,"Black/African-American","Male",2012
99219,"Black/African-American","Female",2013
99220,"White","Female",2017
99222,"Black/African-American","Female",2010
99224,"White","Female",2011
99225,"Black/African-American","Male",2012
99226,"White","Female",2011
99228,"No Data","Female",2016
99229,"White","Female",2015
99230,"Black/African-American","Female",2011
99232,"White","Female",2011
99235,"White","Female",2015
99238,"White","Female",2011
99239,"White","Female",2014
99240,"White","Male",2010
99241,"No Data","Male",2016
99242,"Black/African-American","Female",2010
99244,"No Data","Male",2017
99245,"White","Male",2013
99248,"White","Female",2010
99249,"White","Female",2010
99250,"Black/African-American","Female",2016
99251,"White","Female",2016
99252,"White","Male",2017
99254,"White","Female",2010
99255,"White","Male",2011
99256,"Black/African-American","Female",2010
99257,"White","Female",2010
99258,"White","Male",2011
99259,"White","Male",2014
99263,"White","Female",2010
99265,"Black/African-American","Female",2015
99266,"No Data","Female",2014
99268,"White","Female",2010
99269,"No Data","Female",2011
99270,"No Data","Female",2010
99271,"Black/African-American","Male",2014
99272,"No Data","Male",2016
99274,"White","Female",2011
99275,"Black/African-American","Male",2017
99276,"No Data","Female",2011
99278,"Biracial/Multiracial","Male",2017
99279,"No Data","Female",2015
99280,"White","Female",2016
99281,"Black/African-American","Male",2010
99282,"Black/African-American","Male",2017
99283,"No Data","Male",2015
99285,"Black/African-American","Male",2016
99286,"White","Female",2016
99287,"Black/African-American","Female",2014
99288,"White","Female",2010
99290,"Black/African-American","Female",2015
99291,"No Data","Female",2010
99292,"Black/African-American","Male",2016
99293,"White","Female",2016
99294,"Black/African-American","Female",2012
99295,"White","Female",2011
99297,"Black/African-American","Female",2016
99298,"White","Male",2014
99299,"Black/African-American","Male",2015
99300,"No Data","Female",2016
99301,"Black/African-American","Female",2012
99303,"White","Female",2011
99304,"Black/African-American","Male",2017
99305,"White","Male",2010
99307,"White","Male",2016
99308,"Black/African-American","Female",2017
99311,"Biracial/Multiracial","Female",2013
99312,"White","Female",2010
99314,"Black/African-American","Female",2012
99315,"White","Female",2013
99317,"White","Female",2016
99318,"White","Female",2010
99319,"White","Female",2016
99320,"White","Female",2010
99322,"Black/African-American","Male",2013
99323,"Black/African-American","Male",2010
99324,"Asian","Male",2013
99325,"No Data","Male",2017
99326,"No Data","Female",2012
99328,"Black/African-American","Male",2017
99330,"White","Female",2015
99331,"White","Female",2016
99332,"Black/African-American","Male",2016
99334,"White","Male",2010
99336,"Black/African-American","Female",2015
99338,"White","Female",2012
99341,"White","Male",2012
99342,"White","Female",2017
99343,"White","Male",2011
99344,"Black/African-American","Male",2016
99345,"White","Female",2015
99346,"Black/African-American","Male",2012
99349,"No Data","No Data",2011
99351,"Black/African-American","Female",2012
99353,"White","Male",2016
99354,"White","Female",2017
99355,"No Data","Male",2014
99356,"White","Male",2016
99358,"White","Female",2013
99361,"Black/African-American","Female",2012
99362,"No Data","Female",2011
99363,"Black/African-American","Female",2017
99365,"White","Female",2015
99366,"Black/African-American","Female",2012
99368,"White","Female",2016
99369,"Asian","Male",2017
99370,"Black/African-American","Female",2011
99373,"No Data","Female",2010
99374,"Black/African-American","Female",2015
99375,"White","Female",2017
99376,"White","Female",2010
99377,"Black/African-American","Female",2016
99378,"White","Male",2010
99379,"No Data","Male",2011
99381,"White","Male",2011
99383,"White","Male",2011
99384,"White","Female",2014
99385,"White","Female",2015
99386,"White","Female",2010
99388,"Black/African-American","Female",2010
99389,"Biracial/Multiracial","Female",2012
99390,"Black/African-American","Female",2017
99391,"No Data","Female",2015
99392,"No Data","Male",2017
99393,"No Data","Female",2016
99396,"Black/African-American","Female",2011
99398,"No Data","Female",2015
99399,"Black/African-American","Male",2010
99402,"No Data","Male",2014
99403,"Black/African-American","Male",2011
99404,"White","Male",2011
99405,"White","Female",2015
99406,"White","Female",2010
99408,"White","Female",2015
99409,"White","Female",2010
99411,"Black/African-American","Male",2017
99412,"White","Female",2010
99414,"Black/African-American","Male",2016
99415,"White","Female",2010
99416,"White","Male",2012
99420,"White","Male",2014
99422,"White","Male",2010
99423,"Biracial/Multiracial","Female",2010
99424,"Black/African-American","Female",2011
99425,"White","Female",2016
99426,"White","Male",2010
99428,"White","Female",2010
99429,"White","Female",2012
99430,"No Data","Male",2010
99431,"Black/African-American","Male",2013
99432,"No Data","Female",2015
99437,"White","Female",2014
99438,"Black/African-American","Female",2016
99440,"Black/African-American","Female",2010
99441,"White","Male",2016
99442,"No Data","Male",2010
99445,"No Data","Male",2013
99446,"Black/African-American","Female",2017
99448,"White","Male",2017
99451,"White","Female",2011
99453,"White","Female",2013
99455,"Black/African-American","Male",2010
99457,"No Data","Female",2012
99458,"White","Male",2015
99460,"Black/African-American","Male",2010
99462,"Black/African-American","Male",2016
99463,"White","Male",2011
99465,"White","Male",2010
99469,"Black/African-American","Male",2013
99470,"No Data","Male",2010
99471,"White","Female",2011
99472,"White","Male",2015
99473,"White","Female",2013
99476,"Black/African-American","Female",2015
99479,"No Data","Male",2011
99480,"Biracial/Multiracial","Male",2014
99483,"Black/African-American","Female",2015
99484,"White","Male",2012
99486,"White","Female",2016
99487,"No Data","Female",2010
99488,"No Data","Female",2010
99489,"No Data","Female",2016
99490,"White","Female",2010
99491,"Black/African-American","Female",2015
99492,"No Data","Male",2016
99493,"No Data","Female",2017
99494,"No Data","Female",2016
99497,"Biracial/Multiracial","Female",2011
99501,"White","Female",2011
99502,"Black/African-American","Male",2012
99503,"White","Female",2015
99504,"White","Female",2011
99506,"Black/African-American","Female",2012
99509,"White","Male",2010
99510,"White","Female",2013
99513,"White","Female",2012
99514,"No Data","Male",2014
99515,"White","Female",2012
99516,"White","Male",2012
99518,"White","Male",2015
99519,"No Data","Male",2016
99520,"White","Male",2013
99521,"No Data","Male",2012
99522,"Black/African-American","Female",2016
99523,"Black/African-American","Female",2017
99524,"Black/African-American","Female",2010
99525,"Black/African-American","Female",2015
99526,"White","Female",2011
99527,"No Data","Female",2011
99528,"No Data","Female",2010
99529,"White","Female",2016
99530,"White","Male",2015
99532,"Black/African-American","Female",2017
99535,"White","Male",2010
99536,"No Data","Female",2016
99538,"White","Male",2015
99541,"Black/African-American","Female",2010
99543,"White","Female",2015
99544,"White","Male",2017
99545,"Asian","Female",2014
99546,"Biracial/Multiracial","Female",2011
99547,"White","Male",2011
99550,"No Data","Female",2016
99551,"Black/African-American","Female",2011
99552,"White","Female",2012
99553,"No Data","Male",2017
99554,"White","Female",2010
99555,"No Data","Female",2010
99556,"No Data","Female",2015
99557,"White","Female",2010
99558,"White","Male",2014
99562,"Black/African-American","Female",2012
99564,"Black/African-American","Female",2010
99565,"Black/African-American","Female",2012
99566,"Black/African-American","Female",2015
99568,"White","Male",2010
99569,"White","Male",2011
99570,"No Data","Female",2014
99571,"White","Female",2017
99572,"Black/African-American","Male",2015
99573,"White","Female",2010
99576,"No Data","Female",2013
99579,"Black/African-American","Female",2014
99580,"White","Female",2015
99581,"Black/African-American","Female",2013
99582,"Black/African-American","Female",2015
99583,"Black/African-American","Female",2011
99584,"Black/African-American","Female",2013
99585,"White","Male",2017
99586,"White","Female",2010
99587,"Black/African-American","Female",2011
99590,"White","Female",2014
99592,"White","Male",2015
99594,"White","Male",2012
99597,"White","Female",2011
99598,"White","Male",2014
99599,"Black/African-American","Female",2013
99601,"Black/African-American","Female",2010
99605,"Black/African-American","Female",2013
99606,"Black/African-American","Female",2011
99608,"White","Female",2013
99609,"Black/African-American","Female",2010
99612,"No Data","Male",2013
99616,"White","Male",2014
99617,"White","Female",2016
99619,"Biracial/Multiracial","Male",2017
99620,"White","Female",2010
99621,"Black/African-American","Female",2016
99622,"White","Male",2015
99623,"Black/African-American","Female",2010
99627,"White","Male",2015
99628,"Black/African-American","Male",2011
99630,"Black/African-American","Female",2014
99632,"White","Female",2015
99633,"Black/African-American","Male",2015
99634,"Black/African-American","Male",2015
99635,"White","Female",2012
99636,"White","Male",2010
99637,"White","Male",2013
99638,"No Data","Female",2012
99640,"No Data","Male",2015
99641,"Black/African-American","Female",2011
99642,"No Data","Female",2016
99645,"Black/African-American","Female",2010
99647,"White","Male",2017
99648,"White","Male",2012
99650,"No Data","Female",2015
99651,"White","Male",2016
99652,"Black/African-American","Male",2017
99653,"White","Female",2010
99654,"Black/African-American","Male",2016
99655,"No Data","Female",2011
99656,"No Data","Female",2015
99657,"Black/African-American","Male",2015
99658,"White","Male",2013
99659,"White","Male",2011
99662,"Black/African-American","Male",2016
99663,"No Data","Female",2016
99665,"White","Male",2010
99666,"Black/African-American","Female",2010
99667,"Black/African-American","Male",2017
99668,"White","Male",2014
99669,"Black/African-American","Female",2010
99671,"No Data","Female",2017
99673,"Black/African-American","Female",2014
99674,"White","Male",2016
99675,"Black/African-American","Male",2012
99676,"White","Male",2010
99678,"No Data","Male",2013
99679,"Black/African-American","Female",2017
99680,"Black/African-American","Male",2014
99681,"White","Female",2015
99684,"White","Male",2012
99685,"Black/African-American","Male",2010
99686,"White","Female",2011
99688,"White","Female",2017
99689,"White","Female",2013
99690,"Black/African-American","Female",2017
99691,"Black/African-American","Male",2014
99692,"White","Male",2017
99693,"Black/African-American","Female",2012
99694,"White","Female",2011
99695,"Black/African-American","Female",2012
99696,"White","Female",2015
99701,"Black/African-American","Female",2012
99703,"No Data","Female",2015
99704,"Black/African-American","Female",2015
99705,"Black/African-American","Male",2012
99706,"Black/African-American","Male",2013
99707,"No Data","Male",2017
99708,"White","Male",2012
99710,"Black/African-American","Female",2010
99711,"No Data","Male",2014
99712,"No Data","Female",2013
99713,"No Data","Female",2015
99714,"No Data","Female",2017
99715,"White","Male",2011
99716,"White","Female",2010
99719,"Black/African-American","Female",2017
99721,"Black/African-American","Female",2015
99725,"White","Female",2017
99729,"Black/African-American","Female",2011
99730,"Black/African-American","Male",2010
99734,"No Data","Male",2016
99735,"White","Female",2013
99736,"No Data","Female",2010
99737,"White","Female",2010
99738,"Black/African-American","Female",2011
99740,"Black/African-American","Male",2010
99741,"Black/African-American","Male",2011
99742,"Black/African-American","Female",2010
99748,"No Data","Male",2017
99750,"Black/African-American","Male",2015
99751,"Black/African-American","Female",2013
99752,"Black/African-American","Female",2010
99753,"White","Male",2011
99754,"White","Female",2016
99755,"No Data","Female",2013
99757,"White","Female",2010
99761,"Black/African-American","Male",2011
99762,"Black/African-American","Female",2012
99763,"Black/African-American","Female",2013
99764,"White","Male",2014
99765,"White","Female",2015
99766,"Black/African-American","Male",2011
99767,"No Data","Female",2017
99768,"No Data","Male",2014
99770,"White","Male",2011
99777,"Black/African-American","Female",2016
99778,"White","Female",2017
99779,"White","Male",2017
99780,"White","Female",2011
99781,"White","Male",2010
99782,"Black/African-American","Female",2014
99783,"Black/African-American","Male",2010
99784,"No Data","Male",2011
99786,"Black/African-American","Male",2016
99788,"White","Male",2012
99789,"White","Male",2013
99793,"White","Male",2013
99794,"Black/African-American","Female",2015
99796,"Black/African-American","Female",2010
99797,"White","Female",2010
99798,"Black/African-American","Male",2010
99799,"No Data","Female",2015
99800,"White","Male",2017
99802,"White","Female",2012
99805,"American Indian/Alaskan Native","Male",2014
99807,"White","Female",2010
99808,"No Data","Female",2015
99811,"White","Female",2010
99813,"Asian","Female",2012
99815,"No Data","Female",2010
99817,"White","Male",2017
99819,"White","Female",2014
99820,"White","Male",2013
99823,"Black/African-American","Female",2015
99824,"Black/African-American","Male",2012
99825,"No Data","Female",2017
99826,"No Data","Female",2011
99827,"Black/African-American","Female",2015
99828,"White","Female",2011
99829,"White","Male",2011
99831,"White","Male",2015
99832,"White","Female",2010
99833,"White","Female",2012
99835,"White","Female",2012
99836,"Black/African-American","Female",2015
99838,"Black/African-American","Male",2015
99839,"White","Female",2016
99840,"White","Female",2013
99841,"Black/African-American","Male",2010
99842,"White","Male",2013
99843,"No Data","Female",2010
99844,"White","Female",2014
99846,"White","Female",2012
99847,"White","Male",2015
99848,"Black/African-American","Male",2011
99851,"Black/African-American","Female",2014
99853,"Black/African-American","Female",2016
99858,"No Data","Male",2016
99861,"White","Male",2015
99863,"Black/African-American","Female",2017
99864,"White","Female",2010
99865,"Black/African-American","Female",2011
99866,"No Data","Female",2012
99868,"Black/African-American","Male",2016
99869,"White","Female",2016
99870,"White","Female",2014
99872,"White","Female",2012
99873,"White","Female",2012
99877,"Black/African-American","Female",2010
99880,"White","Female",2012
99881,"White","Female",2010
99884,"White","Female",2014
99887,"White","Female",2011
99888,"White","Male",2010
99889,"Black/African-American","Female",2017
99892,"Biracial/Multiracial","Male",2011
99895,"White","Female",2016
99896,"Black/African-American","Female",2010
99897,"No Data","Female",2010
99901,"White","Female",2015
99902,"Black/African-American","Male",2015
99903,"Black/African-American","Male",2011
99905,"Black/African-American","Male",2017
99906,"White","Male",2016
99907,"White","Male",2012
99908,"Black/African-American","Female",2013
99909,"No Data","Male",2012
99913,"White","Male",2016
99915,"No Data","Male",2016
99919,"White","Female",2015
99921,"No Data","Female",2016
99922,"White","Female",2012
99923,"White","Male",2016
99925,"Black/African-American","Male",2014
99926,"No Data","Female",2017
99928,"White","Male",2016
99929,"No Data","Female",2011
99932,"White","Female",2012
99933,"No Data","Female",2017
99934,"White","Male",2015
99939,"No Data","Male",2015
99940,"White","Female",2015
99946,"White","Female",2017
99947,"American Indian/Alaskan Native","Female",2010
99948,"White","Female",2016
99949,"White","Female",2013
99952,"Black/African-American","Female",2015
99956,"White","Male",2014
99957,"White","Male",2012
99960,"White","Female",2017
99963,"White","Female",2014
99964,"No Data","Male",2013
99965,"White","Female",2016
99968,"White","Male",2014
99969,"Black/African-American","Female",2014
99970,"White","Female",2010
99971,"White","Female",2015
99974,"White","Female",2011
99975,"Black/African-American","Male",2015
99976,"White","Male",2015
99978,"No Data","Female",2017
99979,"White","Male",2013
99982,"Black/African-American","Female",2013
99983,"White","Female",2012
99985,"White","Female",2011
99986,"White","Female",2010
99989,"Black/African-American","Female",2012
99990,"White","Female",2010
99991,"Black/African-American","Female",2015
99995,"Black/African-American","Female",2014
99996,"White","Female",2014
99997,"White","Female",2015
99998,"White","Male",2010
100000,"No Data","Male",2010
100001,"White","Male",2016
100003,"No Data","Male",2017
100004,"No Data","Male",2016
100007,"No Data","Male",2011
100009,"White","Female",2014
100011,"Black/African-American","Male",2010
100013,"White","Female",2017
100015,"Black/African-American","Male",2011
100016,"No Data","Female",2017
100017,"No Data","Female",2010
100019,"No Data","Female",2014
100020,"White","Female",2011
100023,"No Data","Female",2016
100024,"No Data","Female",2017
100025,"White","Male",2011
100027,"White","Female",2014
100028,"White","Female",2016
100033,"Black/African-American","Female",2013
100034,"White","Male",2017
100038,"Black/African-American","Male",2010
100039,"White","Female",2016
100040,"No Data","Female",2013
100041,"White","Female",2014
100042,"White","Male",2016
100043,"White","Female",2010
100044,"White","Male",2011
100045,"No Data","Female",2013
100046,"White","Male",2010
100047,"Black/African-American","Male",2012
100048,"No Data","Female",2012
100049,"No Data","Female",2013
100050,"White","Male",2014
100051,"Black/African-American","Female",2011
100052,"No Data","Male",2014
100053,"Black/African-American","Female",2015
100057,"White","Male",2017
100058,"White","Male",2010
100060,"Asian","Female",2014
100065,"No Data","Female",2015
100066,"Black/African-American","Female",2015
100067,"White","Female",2011
100074,"White","Female",2011
100075,"White","Female",2015
100076,"No Data","Male",2016
100077,"Black/African-American","Female",2017
100081,"White","Male",2016
100082,"White","Female",2016
100083,"Black/African-American","Male",2015
100085,"White","Female",2015
100086,"No Data","Female",2013
100088,"White","Female",2010
100089,"No Data","Male",2017
100091,"White","Male",2013
100092,"White","Male",2017
100093,"Black/African-American","Male",2016
100094,"Black/African-American","Female",2013
100095,"Black/African-American","Female",2011
100097,"Black/African-American","Female",2016
100098,"White","Female",2010
100099,"Black/African-American","Female",2011
100100,"White","Female",2015
100102,"White","Female",2010
100104,"White","Female",2016
100106,"White","Male",2017
100107,"White","Male",2011
100108,"White","Male",2014
100111,"White","Male",2010
100112,"White","Male",2016
100114,"Black/African-American","Male",2012
100115,"Black/African-American","Female",2010
100116,"Black/African-American","Female",2015
100117,"Black/African-American","Female",2010
100119,"Black/African-American","Male",2015
100122,"White","Female",2011
100123,"Black/African-American","Female",2015
100124,"Black/African-American","Female",2015
100125,"Black/African-American","Male",2011
100126,"White","Male",2012
100127,"No Data","Female",2012
100129,"White","Female",2013
100130,"White","Male",2010
100132,"Black/African-American","Female",2011
100133,"No Data","Female",2011
100135,"No Data","Female",2010
100136,"White","Female",2012
100137,"White","Male",2015
100138,"Black/African-American","Male",2015
100139,"Black/African-American","Male",2013
100140,"No Data","Female",2017
100141,"Black/African-American","Male",2015
100142,"White","Male",2013
100144,"Black/African-American","Female",2011
100145,"White","Male",2013
100147,"No Data","Female",2013
100148,"White","Male",2017
100149,"Black/African-American","Male",2011
100150,"Black/African-American","Female",2010
100152,"White","Male",2016
100153,"White","Female",2014
100154,"Black/African-American","Female",2017
100156,"No Data","Female",2016
100158,"No Data","Female",2012
100159,"No Data","Female",2015
100160,"No Data","Female",2016
100161,"White","Female",2017
100162,"Black/African-American","Female",2015
100164,"White","Female",2012
100167,"White","Male",2013
100169,"White","Female",2015
100170,"White","Male",2016
100171,"White","Female",2012
100172,"Black/African-American","Female",2012
100173,"Black/African-American","Female",2016
100174,"White","Female",2016
100175,"Black/African-American","Female",2017
100176,"Black/African-American","Female",2011
100178,"No Data","Female",2016
100179,"White","Female",2016
100181,"White","Male",2010
100182,"Black/African-American","Male",2013
100183,"Black/African-American","Female",2010
100184,"Black/African-American","Female",2011
100185,"White","Female",2016
100186,"Black/African-American","Female",2013
100187,"White","Female",2013
100188,"Black/African-American","Female",2015
100189,"White","Male",2015
100190,"Black/African-American","Female",2013
100193,"No Data","Male",2010
100194,"Black/African-American","Female",2017
100196,"Black/African-American","Male",2010
100198,"Black/African-American","Female",2012
100201,"Asian","Female",2017
100204,"White","Female",2010
100205,"White","Male",2013
100207,"Black/African-American","Female",2011
100208,"White","Female",2016
100209,"White","Male",2010
100210,"White","Female",2010
100212,"Black/African-American","Female",2011
100213,"White","Female",2012
100215,"Black/African-American","Female",2010
100217,"Black/African-American","Female",2010
100218,"Black/African-American","Female",2011
100219,"White","Female",2016
100221,"No Data","Male",2014
100222,"Black/African-American","Male",2017
100223,"White","Male",2015
100224,"White","Female",2012
100225,"White","Male",2017
100226,"No Data","Female",2015
100228,"White","Female",2011
100229,"White","Female",2017
100230,"Black/African-American","Male",2017
100231,"Black/African-American","Female",2011
100232,"Black/African-American","Female",2013
100233,"White","Female",2016
100234,"White","Female",2016
100236,"White","Female",2011
100237,"Biracial/Multiracial","Female",2010
100241,"White","Female",2014
100242,"Black/African-American","Female",2012
100244,"Black/African-American","Female",2013
100245,"Black/African-American","Female",2014
100246,"No Data","Female",2014
100248,"No Data","Female",2015
100250,"No Data","Female",2014
100252,"No Data","Female",2013
100253,"White","Female",2017
100254,"White","Male",2013
100255,"No Data","Female",2010
100256,"No Data","Female",2012
100260,"No Data","Female",2013
100261,"White","Female",2017
100262,"Black/African-American","Female",2017
100264,"White","Female",2012
100265,"White","Female",2011
100266,"No Data","Female",2010
100267,"White","Female",2015
100268,"White","Female",2012
100269,"No Data","Male",2012
100270,"Asian","Male",2014
100271,"No Data","Female",2010
100272,"White","Female",2010
100274,"White","Male",2011
100275,"White","Female",2017
100277,"No Data","Female",2014
100278,"White","Male",2015
100279,"Black/African-American","Female",2016
100280,"White","Male",2016
100281,"No Data","Male",2013
100282,"Black/African-American","Male",2016
100283,"White","Female",2010
100284,"No Data","Female",2010
100285,"Asian","Female",2015
100286,"White","Male",2013
100287,"No Data","Female",2010
100288,"White","Male",2016
100294,"No Data","Male",2011
100297,"Black/African-American","Male",2016
100298,"White","Female",2017
100299,"Black/African-American","Female",2010
100301,"White","Female",2015
100302,"White","Male",2012
100303,"No Data","Male",2015
100305,"Black/African-American","Female",2010
100306,"White","Male",2011
100308,"No Data","Female",2014
100311,"White","Female",2017
100313,"Black/African-American","Female",2016
100314,"White","Female",2011
100315,"Black/African-American","Female",2013
100317,"No Data","Female",2015
100319,"White","Male",2013
100321,"White","Male",2016
100323,"Black/African-American","Female",2017
100324,"White","Female",2013
100325,"White","Female",2013
100327,"No Data","Male",2011
100329,"No Data","Female",2016
100332,"Black/African-American","Female",2010
100333,"White","Male",2010
100334,"Black/African-American","Female",2016
100335,"White","Female",2017
100339,"White","Female",2011
100340,"Black/African-American","Female",2013
100341,"White","Female",2010
100342,"Black/African-American","Female",2012
100346,"White","Female",2012
100349,"White","Female",2016
100350,"Black/African-American","Male",2010
100352,"White","Female",2011
100354,"White","Female",2010
100355,"Black/African-American","Male",2010
100357,"White","Female",2010
100358,"White","Female",2014
100359,"White","Male",2013
100360,"White","Male",2015
100361,"White","Male",2010
100366,"Black/African-American","Male",2010
100367,"White","Male",2011
100368,"No Data","Female",2016
100369,"White","Female",2014
100370,"Black/African-American","Female",2016
100372,"White","Male",2013
100373,"Asian","Female",2011
100374,"No Data","Male",2012
100375,"White","Male",2016
100377,"White","Female",2010
100380,"Black/African-American","Male",2013
100381,"No Data","Male",2016
100382,"White","Female",2011
100383,"Black/African-American","Male",2016
100384,"White","Female",2011
100390,"Black/African-American","Male",2011
100394,"White","Male",2016
100396,"White","Female",2010
100397,"Black/African-American","Male",2011
100399,"White","Male",2015
100400,"White","Female",2013
100403,"Biracial/Multiracial","Male",2011
100406,"No Data","Female",2013
100407,"White","Female",2016
100408,"White","Male",2013
100409,"Black/African-American","Male",2013
100410,"White","Female",2012
100412,"No Data","Male",2016
100413,"Black/African-American","Male",2012
100414,"White","Female",2010
100417,"Black/African-American","Female",2010
100418,"Black/African-American","Female",2013
100420,"White","Female",2015
100421,"Black/African-American","Male",2014
100423,"White","Male",2011
100427,"Black/African-American","Male",2014
100428,"No Data","Male",2017
100430,"White","Female",2011
100431,"White","Male",2014
100432,"Black/African-American","Female",2013
100433,"White","Male",2017
100435,"No Data","Female",2012
100437,"White","Female",2010
100439,"White","Female",2011
100440,"White","Female",2011
100441,"White","Female",2015
100442,"Black/African-American","Female",2012
100443,"White","Female",2013
100444,"Black/African-American","Male",2014
100446,"White","Female",2010
100447,"White","Female",2011
100448,"Black/African-American","Male",2011
100449,"White","Female",2013
100451,"White","Female",2016
100452,"Black/African-American","Male",2010
100453,"White","Male",2012
100454,"Black/African-American","Female",2011
100457,"White","Male",2012
100458,"Asian","Female",2015
100461,"No Data","Female",2014
100464,"No Data","Female",2016
100465,"Black/African-American","Female",2013
100469,"Black/African-American","Male",2010
100471,"Black/African-American","Female",2013
100472,"Black/African-American","Male",2010
100473,"White","Female",2011
100474,"White","Female",2011
100475,"No Data","Male",2013
100479,"White","Female",2011
100480,"No Data","Male",2011
100481,"Black/African-American","Female",2011
100482,"No Data","Female",2013
100484,"Black/African-American","Male",2010
100485,"Black/African-American","Male",2012
100486,"Black/African-American","Female",2010
100487,"Black/African-American","Female",2012
100488,"White","Female",2015
100491,"Black/African-American","Male",2017
100493,"No Data","Female",2013
100494,"No Data","Female",2016
100496,"Black/African-American","Male",2016
100497,"No Data","Female",2014
100500,"Black/African-American","Female",2011
100501,"White","Female",2010
100503,"White","Female",2011
100505,"No Data","Female",2017
100506,"No Data","Male",2012
100508,"White","Male",2011
100509,"Asian","Male",2010
100510,"White","Female",2012
100514,"Black/African-American","Male",2012
100515,"White","Female",2015
100518,"No Data","Female",2012
100519,"No Data","Male",2016
100521,"No Data","Female",2016
100522,"White","Female",2015
100523,"White","Male",2011
100525,"No Data","Female",2014
100527,"White","Female",2013
100528,"White","Female",2013
100529,"Black/African-American","Female",2012
100530,"Black/African-American","Female",2012
100531,"White","Female",2015
100533,"Black/African-American","Female",2011
100534,"White","Female",2012
100535,"No Data","Female",2011
100536,"Black/African-American","Female",2012
100537,"White","Male",2015
100540,"White","Male",2011
100542,"White","Male",2016
100543,"Asian","Male",2010
100544,"White","Male",2011
100545,"White","Female",2011
100546,"White","Male",2015
100548,"Black/African-American","Female",2010
100549,"White","Male",2017
100550,"White","Female",2010
100551,"Black/African-American","Female",2012
100553,"Black/African-American","Female",2010
100554,"White","Male",2010
100555,"White","Male",2013
100559,"Black/African-American","Female",2010
100560,"Black/African-American","Female",2010
100561,"White","Female",2014
100563,"Black/African-American","Male",2010
100564,"White","Female",2017
100565,"No Data","Female",2014
100567,"Black/African-American","Female",2016
100571,"White","Female",2010
100572,"Black/African-American","Female",2010
100573,"Black/African-American","Female",2010
100574,"Black/African-American","Female",2014
100575,"Black/African-American","Female",2015
100576,"White","Female",2010
100580,"White","Female",2014
100581,"White","Female",2013
100582,"White","Male",2014
100583,"White","Female",2012
100584,"White","Female",2010
100586,"Black/African-American","Female",2010
100590,"White","Male",2013
100591,"Black/African-American","Male",2015
100593,"White","Male",2011
100597,"No Data","Female",2016
100598,"White","Female",2015
100600,"No Data","Male",2014
100601,"No Data","Female",2016
100602,"White","Female",2017
100605,"Black/African-American","Female",2016
100606,"White","Male",2015
100607,"White","Female",2011
100609,"Black/African-American","Female",2011
100610,"Black/African-American","Male",2013
100611,"White","Male",2010
100612,"Asian","Female",2012
100613,"White","Female",2017
100614,"White","Male",2015
100617,"Black/African-American","No Data",2013
100618,"White","Female",2010
100619,"White","Female",2011
100620,"White","Female",2012
100622,"Black/African-American","Female",2010
100625,"White","Female",2010
100626,"No Data","Female",2013
100627,"Black/African-American","Male",2017
100629,"White","Male",2010
100630,"White","Female",2016
100631,"Black/African-American","Female",2015
100632,"White","Male",2016
100633,"No Data","Male",2015
100634,"White","Male",2016
100636,"Asian","Female",2014
100637,"No Data","Female",2015
100638,"White","Male",2010
100639,"Black/African-American","Male",2017
100640,"White","Female",2015
100641,"Black/African-American","Female",2011
100642,"Black/African-American","Female",2010
100644,"Black/African-American","Male",2013
100646,"No Data","Female",2010
100649,"No Data","Male",2016
100650,"No Data","Female",2017
100651,"Black/African-American","Female",2012
100652,"White","Female",2010
100653,"Black/African-American","Female",2016
100655,"Black/African-American","Female",2011
100658,"Black/African-American","Male",2016
100660,"White","Female",2010
100664,"Black/African-American","Female",2011
100665,"Black/African-American","Male",2011
100666,"Black/African-American","Male",2013
100668,"White","Female",2010
100669,"No Data","Male",2012
100670,"White","Female",2013
100671,"Black/African-American","Female",2015
